,id,address,city,lat_long,name,url,score,text_description
2413,2413,"
Route de st Nabor, 67210 Bernardswiller, France
",Bernardswiller,"48.44204667,7.42316256",La Perle d'Alsace,https://www.booking.com/hotel/fr/la-perle-d-alsace.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,9.6,"[""You're eligible for a Genius discount at La Perle d'Alsace! To save at this property, all you have to do is "", '.', ""Located in Bernardswiller, within 20 km of Würth Museum and 35 km of Strasbourg History Museum, La Perle d'Alsace offers accommodation with free WiFi, air conditioning, a garden and a terrace. Featuring free private parking, the bed and breakfast is in an area where guests can engage in activities such as hiking and cycling."", 'Towels and bed linen are provided in the bed and breakfast.', 'Guests at the bed and breakfast can enjoy a à la carte breakfast.', ""Zénith de Strasbourg is 35 km from La Perle d'Alsace, while St. Paul's Church is 36 km away. The nearest airport is Strasbourg International Airport, 23 km from the accommodation. ""]"
2414,2414,"
1, rue du Muhlbach, 67150 Erstein, France
",Erstein,"48.41669438,7.66452491",L'Hôtel des Bords de L'ill,https://www.booking.com/hotel/fr/hoteldesbordsdelill.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from_sustainable_property_sr=1&from=searchresults,7.4,"[""You're eligible for a Genius discount at L'Hôtel des Bords de L'ill! To save at this property, all you have to do is "", '.', ""L'Hôtel des Bords de L'ill is a charming country-style hotel with completely refurbished rooms. It is located in Grand Ried just 6 kilometres from Germany."", 'This 2-star hotel features quiet country-style rooms equipped with modern en suite facilities, TV and free Wi-Fi internet access.', 'Enjoy traditional, regional culinary delights made from the freshest local ingredients in the hotel’s S’Hechtestuebele restaurant.', ""L'Hôtel des Bords de L'ill also features a garden terrace on the banks of the river, meeting/function rooms, a bowling pitch and a swimming pool just 200 m away. ""]"
2415,2415,"
12 Rue Wittertalhof, 67140 Le Hohwald, France
",Hohwald,"48.40085521,7.32905567",Hotel Marchal,https://www.booking.com/hotel/fr/marchal.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,7.9,"[""You're eligible for a Genius discount at Hotel Marchal! To save at this property, all you have to do is "", '.', 'In the heart of the Massif du Hohwald, this hotel invites you for a relaxing and cosy moment.', 'Should you be hikers, skiers or just Nature Lovers, with an epicurean spirit, come to meet us, we will welcome you in location where time does not pass by.', 'For short or longer stays, you will rediscover how to be in harmony with Nature.\n', ' ']"
2416,2416,"
51 Breitenfeldstraße, 79341 Kenzingen, Germany
",Kenzingen,"48.20138900,7.76671400",Sport Hotel Kenzingen,https://www.booking.com/hotel/de/sport-und-tagungshotel-kenzingen-kenzingen.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from_sustainable_property_sr=1&from=searchresults,7.1,"['Set in Kenzingen and with Europa-Park Main Entrance reachable within 12 km, Sport Hotel Kenzingen offers express check-in and check-out, allergy-free rooms, a terrace, free WiFi and a bar. Offering a restaurant, the property also has a garden, as well as an indoor pool and a sauna. The property is non-smoking and is located 27 km from Freiburg’s Exhibition and Conference Centre.', 'At the hotel, all rooms come with a desk, a flat-screen TV, a private bathroom, bed linen and towels. The units feature a safety deposit box.', 'A buffet breakfast is available every morning at Sport Hotel Kenzingen.', 'The accommodation offers 3-star accommodation with a spa centre. Guests at Sport Hotel Kenzingen will be able to enjoy activities in and around Kenzingen, like hiking.', 'Freiburg Cathedral is 30 km from the hotel, while Freiburg (Breisgau) Central Station is 32 km away. The nearest airport is Strasbourg International Airport, 58 km from Sport Hotel Kenzingen. ']"
2417,2417,"
4, Rue Du 1er Décembre, 67230 Sand, France
",Sand,"48.38175477,7.61440784",Hôtel Restaurant La Charrue,https://www.booking.com/hotel/fr/restaurant-la-charruelacharrue-com.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,8.8,"[""You're eligible for a Genius discount at Hôtel Restaurant La Charrue! To save at this property, all you have to do is "", '.', 'Located in the heart of the Alsatian countryside, Logis Hôtel Restaurant La Charrue is 20 km from Europa Park in Sand. It is located 35 km from Colmar, 28 km from Strasbourg, 13 km from Obernai and 10 km from the Wine Route.', 'The rooms are decorated in a contemporary or rustic style and are all equipped with a flat-screen TV, telephone, free WiFi access and a private bathroom with shower.', 'The property’s contemporary restaurant offers bistro style meals, made with regional products. During winter, the restaurant’s fireplace provides a warm setting. There is also a bar serving Alsatian wines and a terrace in the courtyard, open during sunny weather.', 'The hotel is located 2 km from the Benfeld Train Station and 30 km from the Entzheim Airport. Free private parking is possible on site and a closed garage for bicycles and motorbikes is available. ']"
2418,2418,"
1 av. du Dr Marcel Krieg, 67140 Barr, France
",Barr,"48.40709105,7.45342165",A la Maison Rouge Hôtel & Restaurant,https://www.booking.com/hotel/fr/logis-a-la-maison-rouge.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,7.9,"['The hotel Maison Rouge is located in Barr, on the wine road close to Strasbourg, it is set in a typical Alsatian building. It has en-suite guest rooms with a flat-screen, cable TV.', 'The hotel also has a restaurant, open from Friday to Tuesday, which serves traditional cuisine typical of the Alsace region. The continental breakfast on site includes hot drinks, fresh bread, French pastries, yogurts and cheeses.', 'The Logis La Maison Rouge also offers a terrace overlooking Barr’s old town. Guests can visit the nearby Grand Cru Kirchberg vineyard and enjoy hiking in the countryside around Mont Saint-Odile.', 'Exit 13 of the A35 motorway is ideally located a 3-minute drive away and free private parking is possible on site as well as a closed garage, available at an extra cost. ']"
2419,2419,"
Kirchstraße 15, 79365 Rheinhausen, Germany
",Rheinhausen,"48.22580415,7.71240387",Hotel La Mirabelle,https://www.booking.com/hotel/de/quot-la-mirabelle-quot.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from_sustainable_property_sr=1&from=searchresults,9.0,"['Hotel La Mirabelle is located in Rheinhausen, 4 km from the Europa-Park.', 'All units at the hotel are equipped with a seating area, a flat-screen TV with satellite channels and a private bathroom with a hairdryer and a shower.', 'A buffet breakfast is served every morning at the hotel.', 'Guests at the accommodation will be able to enjoy activities in and around Rheinhausen, like hiking.', 'Strasbourg is 40 km from Hotel La Mirabelle, while Colmar is 31 km away. The nearest airport is Baden Airpark Airport, 67 km from the hotel. ']"
2420,2420,"
lieu dit 92 Kébespré, 68650 Lapoutroie, France
",Lapoutroie,"48.16067900,7.15094300",KEBESPRE,https://www.booking.com/hotel/fr/kebespre.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,8.9,"['Situated in Lapoutroie, 22 km from House of the Heads, KEBESPRE features accommodation with a garden, free private parking, a terrace and a restaurant. Featuring a bar, the property is located within 23 km of Colmar Expo. Some rooms at the property have a balcony with a mountain view.', 'At the hotel, all rooms come with a wardrobe and a flat-screen TV. The rooms have a private bathroom fitted with a shower and free toiletries, while some rooms are fitted with a kitchenette equipped with a fridge. At KEBESPRE every room comes with bed linen and towels.', 'A buffet breakfast is available each morning at the accommodation.', ""KEBESPRE offers a children's playground. You can play table tennis at the hotel, and the area is popular for hiking."", 'Saint-Martin Collegiate Church is 23 km from KEBESPRE, while Colmar Train Station is 23 km from the property. The nearest airport is Strasbourg International Airport, 78 km from the accommodation. ']"
2421,2421,"
50 Grand Rue, 68600 Biesheim, France
",Biesheim,"48.04131666,7.53931940",Aux Deux Clefs Hostellerie Groff,https://www.booking.com/hotel/fr/aux-deux-clefs-hostellerie-groff.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,8.8,"['The hotel is ideally situated in Biesheim, 20 minutes from Colmar and an hour from Switzerland. It offers a beautiful garden with outdoor furniture, and free Wi-Fi access.', 'Each room at the Aux Deux Clefs Hostellerie Groff is in a modern décor and offers private bathroom and a TV. A buffet breakfast is served daily.', 'A breakfast tray is available, and hot meal trays are also proposed. There is also a terrace and the magnificent quiet garden, which has a children’s playground.', 'Free private parking is provided. The area offers many activities such as the discovery of the nearby vineyards. ']"
2422,2422,"
5 Route du vin Zellenberg, 68340 Zellenberg, France
",Zellenberg,"48.17182230,7.32179895",Hotel Restaurant Au Riesling,https://www.booking.com/hotel/fr/auriesling.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,8.5,"['Surrounded by vineyards, this family-run hotel is set on the Alsace Wine Route and features an air-conditioned restaurant serving traditional cuisine. Guests can enjoy panoramic views of the Black Forest and Alsace Plain on the terrace.', 'Rooms at the Au Riesling feature free Wi-Fi and flat-screen satellite TV. The rooms are serviced by a lift and include en suite bathroom facilities.\n', 'The superior rooms are air-conditioned in a contemporary decor, and the standard rooms are not air-conditioned in a traditional decor.', 'Free private parking is provided at the Au Riesling and Riquewihr is 5-minute drive away. The hotel is 3 km from Ribeauvillé, 16 km from Château du Haut-Koenigsbourg and Monkeys Mountain. The property is a 20-minute drive from Colmar and 9 km from Kayserberg. ']"
2423,2423,"
9 rue de Rodern, 68590 Thannenkirch, France
",Thannenkirch,"48.23164092,7.30222034",Hôtel du Haut Koenigsbourg - calme et nature,https://www.booking.com/hotel/fr/le-haut-koenigsbourg.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from_sustainable_property_sr=1&from=searchresults,9.0,"[""You're eligible for a Genius discount at Hôtel du Haut Koenigsbourg - calme et nature! To save at this property, all you have to do is "", '.', 'This hotel de charme offers en suite accommodation within the Ballons des Vosges Regional Park. It is situated in the scenic village of Thannenkirch, in the Alsace region.', 'Garden views are available from the bright guest rooms, which have queen-size beds. A flat-screen TV with satellite channels is provided in all rooms. Private bathrooms are equipped with amenities and a hairdryer.', 'A buffet breakfast is served daily and can be taken on the terrace in warmer weather.', 'Guests at Haut Koenigsbourg have access to a lounge with a TV, video games and a range of books. Free Wi-Fi is accessible from this lounge.', 'Haut Koenigsbourg Chateau is 7.1 km from the hotel. Ribeauvillé Train Station is 10 km away. Free private parking is possible on site. ']"
2424,2424,"
Hauptstr. 39, 79365 Rheinhausen, Germany
",Rheinhausen,"48.23874984,7.71288246",Hotel-Restaurant Werneths Landgasthof Hirschen,https://www.booking.com/hotel/de/werneths-landgasthof-hirschen.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,8.1,"[""You're eligible for a Genius discount at Hotel-Restaurant Werneths Landgasthof Hirschen! To save at this property, all you have to do is "", '.', 'A 5-minute drive from the Europapark Rust theme park, this family-run hotel in Rheinhausen offers cosy accommodation with daily breakfast and free parking. Regional cuisine and peaceful surroundings await you.', 'The traditional 2-star-Superior Hotel-Restaurant Werneths Landgasthof Hirschen provides comfortable rooms with satellite TV and free Wi-Fi. Family rooms are available for guests travelling with children.', ""Enjoy seasonal dishes and specialities of the Baden region in the hotel's restaurant with conservatory. During warm weather, take a seat in the Mediterranean-style beer garden with fountain and boccia lane. Younger guests will enjoy playing in the hotel's playground."", 'The hotel is situated just 5 minutes off the A5 motorway. It is an ideal base for hikes, bike rides and boat trips through the Taubergießen conservation area, and is also a short drive from the Alsace region of France. ']"
2425,2425,"
3 Grand Rue, 68320 Bischwihr, France
",Bischwihr,"48.09240244,7.43310928",Brit Hotel et Spa COLMAR EAST,https://www.booking.com/hotel/fr/relais-du-ried.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from_sustainable_property_sr=1&from=searchresults,8.5,"['The Brit Hotel & Spa Colmar East is located just a 10-minute drive from the center of Colmar.', 'Our establishment is equipped with a paying Spa with as equipment a sauna, a hammam, a jacuzzi and a sanarium.', 'The swimming pool will be accessible during the summer months. The establishment offers traditional and local homemade cuisine. We are also equipped with a playground in the garden with swing and ping pong table.', 'Guests can enjoy visits to the nearby Alsatian vineyards and wine cellars. Other leisure activities in the area include hiking and cycling. ']"
2426,2426,"
Hauptstrasse 41, 79341 Kenzingen, Germany
",Kenzingen,"48.19074392,7.76766926",Hotel Beller,https://www.booking.com/hotel/de/beller.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,8.2,"['The family-run Hotel Beller offers large rooms, free parking and a traditional restaurant. It is located in the quiet town of Kenzingen, just 500 m away from the train station.', 'Each room at the Hotel Beller has cable TV channels, a work desk and a private bathroom.', 'A varied breakfast buffet is available every morning at the Beller. Decorated in country style, the hotel restaurant serves German food and specialities from the Baden-Württemberg region.', 'The Europapark Theme Park in Rust is just a 20-minute drive from the Beller. ']"
2427,2427,"
Hauptstraße 69, 79359  Riegel, Germany
",Riegel,"48.14806422,7.74636567",Hotel Riegeler Hof,https://www.booking.com/hotel/de/riegeler-hof.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,8.2,"['This hotel enjoys an idyllic location amid the vineyards of the Kaiserstuhl, one of southern Germany’s most renowned wine-producing regions between the Black Forest and Vosges mountains.', 'The charming town of Riegel offers an attractive range of sports and leisure activities throughout the year. Embark on stimulating hikes and bicycle tours, or enjoy the luxury of silence on the garden terrace. Discover the timeless appeal of the Black Forest and Swiss countryside, take your children to the Steinwasenpark wildlife reserve and admire the cultural heritage of Strasbourg. ', 'After an active day, unwind in the cosy ambience of your room before enjoying a hearty meal in the friendly restaurant. ']"
2428,2428,"
9. Rue Herzog, 68920 Wettolsheim, France
",Wettolsheim,"48.06059651,7.30352640",Hôtel Restaurant Logis La Palette,https://www.booking.com/hotel/fr/la-palette.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from=searchresults,7.8,"[""You're eligible for a Genius discount at Hôtel Restaurant Logis La Palette! To save at this property, all you have to do is "", '.', 'This hotel is located in Alsace region a 10-minute drive from Colmar and from the centre of Eguisheim. It offers a goumet-style restaurant that serves seasonal dishes and en suite rooms with a telephone and TV. Free Wi-Fi is available.', 'La Palette’s restaurant serves traditional French food that guests can enjoy on the terrace during nice weather. There is also a bar that serves a variety of drinks.', 'Additional facilities and services include a children’s game room located in the restaurant, as well as an on site gift shop and bicycle rental.', 'It is 30 km from Haut-Kœnigsbourg Castle and an 11-minute drive from the Unterlinden Museum. Free private parking is available. ']"
2429,2429,"
Hauptstraße 10, 79346 Endingen, Germany
",Endingen,"48.14166603,7.70644903",Hotel Engel,https://www.booking.com/hotel/de/engel-endingen.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSAlYA2hNiAEBmAEJuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALej8GfBsACAdICJGNlNzgzNzJhLWNmYmYtNDNiZC04YmI3LTA2MTU4MmM0NzU2M9gCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=2e40196f945c0197&srepoch=1676691423&from_sustainable_property_sr=1&from=searchresults,7.6,"['This hotel is located in the Old Town of Endingen, just 9 km from the French border. It offers modern rooms, a country-style restaurant, and daily breakfast buffets.', 'Each of the rooms at the Hotel Engel has its own style. They all include a TV and a private bathroom.', 'Hotel Engel offers two onsite restaurants. The Engel’s traditional restaurant serves seasonal dishes and traditional food from the Baden region, while the Engels Stüble serves fine Italian cuisine. Guests can also try a large selection of local wines in the Weinstübchen lounge.', 'Free private parking spaces are available at the Hotel Engel. The Europapark theme park is just 18 km away. ']"
2430,2430,"
12 Rue de l'Ange, 68000 Colmar, France
",Colmar,"48.07873658,7.36010053",CHEZ CAROLINE dans un havre de verdure et de calme,https://www.booking.com/hotel/fr/le-studio-mansarde-bed-and-breakfast.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from_sustainable_property_sr=1&from=searchresults,8.5,"['Located in Colmar, 300 m from the centre and 400 m from Saint-Martin Collegiate Church, CHEZ CAROLINE dans un havre de verdure et de calme provides accommodation with amenities like free WiFi and flat-screen TV.', 'There is a fully equipped private bathroom with shower and a hairdryer.', 'A continental breakfast is available daily at the bed and breakfast.', 'Guests can relax in the garden at the property.', 'House of the Heads is 400 m from CHEZ CAROLINE dans un havre de verdure et de calme, while Colmar Train Station is 1.4 km away. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 56 km from the accommodation. ']"
2431,2431,"
10 Route de Bâle, 68000 Colmar, France
",Colmar,"48.07192026,7.36053944",Hôtel Turenne,https://www.booking.com/hotel/fr/turenne-colmar.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from_sustainable_property_sr=1&from=searchresults,8.4,"['Hotel Turenne is located at the entrance to Colmar’s old quarter, 750 m from the Saint Martin Church. It offers air-conditioned rooms with free WiFi access.', 'Each room is equipped with a flat-screen TV with satellite channels and a private bathroom. All rooms are accessible by a lift.', 'The hotel serves a buffet breakfast every morning, and there are many typical Alsatian restaurants in the surrounding area. Guests can also enjoy a drink in the hotel bar.', 'The Hotel Turenne’s reception is open 24 hours a day. Private parking for cars, bicycles and motorbikes is also available at an extra cost and is subject to availability (reservation is needed).', 'The hotel is close to the famous Unterlinden and Bartholdi museums and the town’s pedestrian and commercial districts. Gare de Colmar Train station is 1.3 km away, the German border is 20 km from the Hotel Turenne. ']"
2432,2432,"
23 Rue de Guémar, 68000 Colmar, France
",Colmar,"48.08624880,7.36372910",La casa d'Ernestine,https://www.booking.com/hotel/fr/la-casa-d-ernestine.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from_sustainable_property_sr=1&from=searchresults,9.7,"[""La casa d'Ernestine is located in Colmar, 1.4 km from House of the Heads, 2.5 km from Colmar Expo, as well as 3.1 km from Colmar Train Station. The 3-star apartment is 1.5 km from Saint-Martin Collegiate Church."", 'The apartment consists of 2 bedrooms, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and a hairdryer. Providing free private parking, this 3-star apartment also features free WiFi.', ""Le Haut Koenigsbourg Castle is 27 km from the apartment, while Parc Expo Mulhouse is 42 km away. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 56 km from La casa d'Ernestine. ""]"
